claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
“(Ante la pandemia) ¿Cuántas autonomías gobernadas por la izquierda han hecho test a todos sus profesores? Ninguna”,2020-09-15,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Sí hay comunidades ""gobernadas por la izquierda"" que han hecho test a sus profesores, aunque Isabel Díaz Ayuso lo niegue","Asturias y Castilla-La Mancha han puesto en marcha iniciativas como la madrileña, según confirman fuentes de ambas comunidades a Newtral.es
",Rating,Falso,#f54242,98757,98750,98789,ClaimReview,143951,2020-09-23,https://www.newtral.es/factcheck-isabel-diaz-ayuso-test-profesores/20200923/
“Hay muchísimas comunidades autónomas que en términos porcentuales [contagios COVID-19] están en la misma situación que Madrid” ,2020-09-21,Claim,José Luis Martínez-Almeida,Alcalde de Madrid,Organization,Partido Popular,"No hay “muchísimas” CCAA en la misma situación que la Comunidad de Madrid por COVID-19, como dice José Luis Martínez Almeida","La región madrileña registraba el día 18 de septiembre 682 casos por 100.000 habitantes, seguida de Navarra (558). El resto de comunidades presentaban datos de incidencia menores. En su mayoría, por debajo de 400 casos.
",Rating,Falso,#f54242,98757,98750,98857,ClaimReview,144253,2020-09-23,https://www.newtral.es/factcheck-ccaa-situacion-covid-19-martinez-almeida/20200923/
"""En algunas semanas hasta incluso llegamos a las 800.000 PCRs""",2020-09-19,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,Ninguna semana se han alcanzado las 800.000 PCR que dice Pedro Sánchez,"Durante una entrevista en laSexta Noche el presidente aseguró que “se está haciendo un esfuerzo extraordinario” en cuanto al aumento de las PCR, pero el máximo alcanzado en una semana en el momento de la entrevista era de 650.000.
",Rating,Engañoso,#ff8433,98761,98754,98860,ClaimReview,144309,2020-09-22,https://www.newtral.es/factcheck-pedro-sanchez-800000-pcr/20200922/
"""Alemania, líder en energías renovables, emite 10 veces más CO2 que Francia, líder en energía nuclear. Y su electricidad cuesta el doble. ¿A quién imita el Gobierno? A Alemania, claro""",2020-09-09,Claim,Francisco J. Contreras,Diputado,Organization,Vox,Los datos falsos sobre las emisiones de CO2 en Alemania que da Francisco J. Contreras,"El diputado de Vox hizo esta afirmación en Twitter utilizando datos falsos sobre la generación de CO2 y el coste de la energía de ambos países de la UE para evidenciar su oposición a la Ley de cambio climático que prepara el Gobierno.
",Rating,Falso,#f54242,98768,98750,110758,ClaimReview,143420,2020-09-19,https://www.newtral.es/factcheck-francisco-jose-contreras-emisiones-co2-alemania-francia-20200918/20200919/
"Lo que dice el índice global de ‘softpower’, que se acaba de publicar, es que España sigue entre los 20 países cuya imagen se mantiene estable",2020-09-09,Claim,Arancha González Laya,"Ministra de Asuntos Exteriores, Unión Europea y Cooperación",Organization,PSOE,"El informe sobre ‘softpower’ que menciona la ministra Arancha González Laya no se acaba de publicar, es de 2019","La ministra de Asuntos Exteriores recurrió a un informe del año pasado sobre la capacidad e influencia de los países para defender la imagen de España tras la gestión de la pandemia.
",Rating,Engañoso,#ff8433,98761,98754,110722,ClaimReview,142963,2020-09-17,https://www.newtral.es/factcheck-gonzalez-laya-informe-softpowe/20200917/
"""No se deporta a los países terceros, se retorna a los países terceros y se hace solamente cuando esas personas están de acuerdo con volver a sus países""",2020-09-10,Claim,Arancha González Laya,"Ministra de Asuntos Exteriores, Unión Europea y Cooperación",Organization,PSOE,Las expulsiones de inmigrantes que no tiene en cuenta la ministra Arancha González Laya,"Una periodista preguntó a la ministra de Exteriores por las deportaciones de inmigrantes y ella aseguró que «no se deporta a los países terceros».
",Rating,Falso,#f54242,98761,98750,110722,ClaimReview,142514,2020-09-16,https://www.newtral.es/factcheck-arancha-gomez-laya-expulsiones-migrantes/20200916/
“El Ingreso Mínimo Vital (...) lo han cobrado 4.000 personas”,2020-09-10,Claim,Íñigo Errejón,Diputado,Organization,Más País,"Hogares, no personas: el error de Errejón sobre el Ingreso Mínimo Vital","El líder de Más País aseguró en una entrevista que solo “4.000 personas” habían recibido la prestación, pero no contabiliza los expedientes tramitados de oficio y no son personas sino hogares, por lo que la cifra es mayor
",Rating,Falso,#f54242,98888,98750,98804,ClaimReview,142009,2020-09-15,https://www.newtral.es/factcheck-errejon-ingreso-minimo-vital-hogares-personas/20200915/
"“España tiene más fallecidos por COVID-19 que ningún país de la Unión Europea""",2020-09-08,Claim,Ana Pastor,Diputada,Organization,Partido Popular,"España no es el país que más fallecidos por COVID-19 tiene de la UE, como dice Ana Pastor","Se encuentra en segundo lugar, detrás de Bélgica, si comparamos las cifras por millón de habitantes. En datos absolutos Italia y Francia están por delante.
",Rating,Falso,#f54242,98757,98750,98846,ClaimReview,141399,2020-09-11,https://www.newtral.es/factcheck-ana-pastor-espana-tasa-fallecidos-ue/20200911/
"""Movilizamos una cantidad ingente sin precedentes en la historia de nuestra democracia: 200.000 millones de euros, el equivalente al 20% del PIB""",2020-09-08,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,"No, el plan anticrisis del Gobierno no equivale al 20% del PIB como dice Pedro Sánchez","Desde marzo, el presidente repite que se han movilizado 200.000 millones de euros, “el equivalente al 20% del PIB”, pero esa cantidad supone un 16%, una diferencia de cuatro puntos que equivale a más de 40.000 millones de euros.
",Rating,Engañoso,#ff8433,98761,98754,98860,ClaimReview,141149,2020-09-11,https://www.newtral.es/factcheck-pedro-sanchez-recursos-pandemia-pib/20200911/
"""(El PP) vincula su oposición a renovar el CGPJ a que la monarquía ha recibido críticas por determinadas formaciones políticas, algunas de ellas que no tienen nada que ver con el Gobierno""",2020-09-07,Claim,José Luis Ábalos,"Ministro de Transportes, Movilidad y Agenda Urbana",Organization,PSOE,El PP no ha vinculado su oposición a renovar el CGPJ por las críticas a la monarquía de partidos ajenos al Gobierno,"El ministro de Transporte, José Luis Ábalos, señaló que el PP ha justificado la ruptura del diálogo sobre el CGPJ por las críticas a la monarquía desde «determinadas formaciones políticas, algunas de ellas que no tienen nada que ver con el Gobierno», pero es FALSO: solo menciona al vicepresidente.
",Rating,Falso,#f54242,98761,98750,98848,ClaimReview,140936,2020-09-10,https://www.newtral.es/factcheck-abalos-pp-renovacion-cgpj-criticas-monarquia-psoe/20200910/
"""Estamos teniendo la mayor tasa de contagios y la mayor tasa de fallecidos [del mundo]""",2020-09-02,Claim,Iván Espinosa de los Monteros,Portavoz de Vox en el Congreso,Organization,Vox,"España no tiene la peor tasa de fallecidos y contagios por COVID-19 del mundo, como dice Espinosa de los Monteros","Los datos de diferentes fuentes, como la OMS y el proyecto de datos de la Universidad de Oxford no recogen este escenario.
",Rating,Falso,#f54242,98768,98750,98837,ClaimReview,139685,2020-09-10,https://www.newtral.es/factcheck-espinosa-de-los-monteros-espana-tasa-fallecidos/20200910/
"""El PP votó en contra de la alarma y dijo que había que levantarla. Es una contradicción monumental, en la alarma dijeron ‘lo hubiéramos hecho muchísimo mejor si no tuviéramos alarma’ y luego cuando se levanta hacen el discurso contrario”",2020-09-05,Claim,Carmen Calvo,"Vicepresidenta primera y ministra de la Presidencia, Relaciones con las Cortes y Memoria Democrática",Organization,PSOE,"Carmen Calvo critica que el PP ""votó en contra"" del estado de alarma, pero olvida que lo apoyó en tres ocasiones y se abstuvo en otra","El estado de alarma fue declarado inicialmente por el Gobierno (no se requiere respaldo del Parlamento) y de las seis prórrogas aprobadas por el Congreso, el PP apoyó la mitad
",Rating,Verdad a medias,#ebe013,98761,98749,98795,ClaimReview,140197,2020-09-08,https://www.newtral.es/factcheck-carmen-calvo-pp-voto-estado-alarma/20200908/
"""Hay siete millones de españoles que quieren trabajar y no pueden """,2020-08-26,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"Pablo Casado y los ""siete millones de españoles que quieren trabajar y no pueden""","Las personas desempleadas, inactivas y en ERTE están en situaciones distintas, por lo que no se pueden sumar los conceptos e incluirlos en una misma categoría.
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,138322,2020-08-31,https://www.newtral.es/factcheck-pablo-casado-espanoles-trabajar-no-pueden/20200831/
"""Baleares ya tiene el triple de paro que otras zonas costeras de España”",2020-08-13,Claim,Jorge Campos Asensi,Diputado,Organization,Vox,"Baleares no tiene tres veces más paro que ninguna comunidad, como afirma Jorge Campos","El presidente de Vox en esta comunidad señala que “Baleares ya tiene el triple de paro que otras zonas costeras de España”, pero no es así. En Baleares la tasa de paro es del 15,93 y se ubica en el promedio, entre la que más, Canarias (21,55), y la que menos, País Vasco (9,13)
",Rating,Falso,#f54242,98768,98750,98841,ClaimReview,135926,2020-08-20,https://www.newtral.es/factcheck-baleares-paro-desempleo-jorge-campos-vox/20200820/
"""Casi 1.500 empresas se crearon en la Comunidad de Madrid sólo en el mes de junio. Aún estamos lejos de los mejores registros, pero son los mejores datos de España""",2020-08-12,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Madrid no es la comunidad con mejores datos de creación de empresas de España, como dice Isabel Díaz Ayuso","En un tuit, la presidenta de la Comunidad de Madrid defendió que “son los mejores datos de España». Sin embargo, Madrid es la tercera comunidad con menor aumento porcentual. La presidenta compara los números enteros y no tienen en cuenta que Madrid también es en la que más sociedades se disolvieron
",Rating,Engañoso,#ff8433,98757,98754,98789,ClaimReview,135918,2020-08-20,https://www.newtral.es/factcheck-madrid-datos-creacion-empresas-isabel-diaz-ayuso/20200820/
"“Existe un delito de calumnias a la Corona que no existe en ningún otro ordenamiento jurídico europeo""",,Claim,Jaume Asens,Presidente de UP en el Congreso,Organization,Unidas Podemos,Cuatro países europeos consideran delitos penales las ofensas contra la Corona,"17 países europeos ofrecen una protección especial a la reputación y el honor del jefe de Estado, incluidas algunas repúblicas como la francesa
",Rating,Falso,#f54242,98763,98750,106930,ClaimReview,134755,2020-08-18,https://www.newtral.es/factcheck-europa-delitos-contra-corona-asens/20200818/
“El Partido Popular bajó a la mitad la tasa de desempleo juvenil”,2020-07-27,Claim,Dolors Montserrat,Portavoz del PP en el Parlamento Europeo,Organization,Partido Popular,El PP no redujo a la mitad la tasa de desempleo juvenil durante los gobiernos de Rajoy,"La eurodiputada popular Dolors Montserrat afirmaba el 27 de julio que el PP “bajó la tasa de desempleo juvenil a la mitad”, algo que no se corresponde con la realidad de los datos del INE
",Rating,Falso,#f54242,98757,98750,98829,ClaimReview,133354,2020-08-11,https://www.newtral.es/factcheck-tasa-paro-juvenil-rajoy-pp/20200811/
"""El Gobierno de España tiene el mando único desde hace exactamente seis meses""",2020-07-30,Claim,Cuca Gamarra,Diputada,Organization,Partido Popular,El Gobierno de España no mantiene el mando único desde hace seis meses,"La diputada del Partido Popular Cuca Gamarra afirmaba el pasado 30 de julio que “el Gobierno de España tiene el mando único desde hace seis meses” pero lo cierto es que ni seguimos con un mando único ni ha durado seis meses
",Rating,Falso,#f54242,98757,98750,98835,ClaimReview,132698,2020-08-11,https://www.newtral.es/factcheck-espana-mando-unico-estado-alarma/20200811/
"""En Alemania la Constitución prohíbe a los partidos de extrema izquierda comunista""",2020-07-29,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,La Constitución alemana no prohíbe a los partidos “de extrema izquierda comunistas” como dijo Pablo Casado,"El líder del PP aseguró en el Congreso que la Ley Fundamental alemana declara ilegales a los “partidos de extrema izquierda”, pero no es cierto, según confirma el Gobierno alemán. Esto es lo que dice su Constitución.
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,132903,2020-08-06,https://www.newtral.es/factcheck-pablo-casado-constitucion-alemania-comunismo/20200806/
"""Esos 140.000 millones de euros representan en torno al 60% del PIB del año 2019""",2020-07-27,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,"El fondo europeo de 140.000 millones de euros para España no supone el 60% del PIB, como dijo Pedro Sánchez","Durante una entrevista en Telecinco, el presidente del Gobierno aseguró que se trata de una magnitud «inédita», pero el 60% del PIB equivale al total del fondo, de 750.000 millones de euros, no solo a la parte que corresponde a España
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,131073,2020-07-29,https://www.newtral.es/factcheck-pedro-sanchez-fondo-europeo-recuperacion-pib/20200729/
“El reparto de los fondos europeos que ha hecho el Gobierno de España por el COVID19 es un atraco en toda regla y una tomadura de pelo. Han cambiado los criterios que fija Europa para asfixiar de nuevo a Andalucía”,2020-07-22,Claim,Juan Marín,Vicepresidente de Andalucía,Organization,Ciudadanos,Las imprecisiones de Juan Marín sobre el fondo europeo contra la COVID-19,"El vicepresidente de la Junta de Andalucía critica que la distribución “de los fondos europeos” es “un atraco” y que el Ejecutivo “ha cambiado los criterios fijados por Europa”. Sin embargo, se refiere a una partida nacional, el Fondo COVID-19, en la que la UE no interviene
",Rating,Falso,#f54242,98755,98750,98823,ClaimReview,130383,2020-07-28,https://www.newtral.es/factcheck-juan-marin-fondo-covid-19-20200727/20200728/
"""El sistema electoral que rige en Galicia, donde se exige un mínimo del 5% para entrar en el Parlamento, nos ha impedido obtener los dos diputados que por sistema proporcional hubiéramos obtenido de tener un sistema electoral como el del País Vasco, donde no existe ese mínimo”",2020-07-14,Claim,Iván Espinosa de los Monteros,Portavoz de Vox en el Congreso,Organization,Vox,La comparativa engañosa de Iván Espinosa de los Monteros de los sistemas electorales de Galicia y Euskadi,"El dirigente de VOX asegura que si rigiera la misma norma para el Parlamento gallego que para el vasco habrían obtenido dos diputados 
",Rating,Engañoso,#ff8433,98768,98754,98837,ClaimReview,129478,2020-07-23,https://www.newtral.es/factcheck-espinosa-de-los-monteros-sistema-electoral-echo/20200723/
"""El uso de la mascarilla reduce el riesgo de contagio al 1%""",2020-07-13,Claim,Juan Manuel Moreno,Presidente de Andalucía,Organization,Partido Popular,"El uso de la mascarilla no reduce el riesgo de contagio al 1%, como señala el presidente de Andalucía","Al anunciar la obligatoriedad de las mascarillas, Juanma Moreno les atribuyó esa capacidad, pero la OMS advierte que no funcionan por sí solas, sino que necesitan de otras medidas, como la higiene y el distanciamiento físico
",Rating,Falso,#f54242,98757,98750,98838,ClaimReview,128852,2020-07-21,https://www.newtral.es/mascarilla-riesgo-contagio-juanma-moreno/20200721/
"""(En Euskadi) llevamos 40 años de victorias electorales del bloque de izquierda pero siempre han gobernado las derechas""",2020-07-01,Claim,Miren Gorrotxategi,Líder de Elkarrekin Podemos,Organization,Unidas Podemos,El bloque de izquierda no lleva 40 años de victorias electorales en Euskadi como asegura la líder de Podemos,"La derecha ha obtenido más escaños en más de la mitad de las elecciones al Parlamento vasco. Además, izquierda y derecha han gobernado en coalición en cuatro ocasiones 
",Rating,Falso,#f54242,98763,98750,99812,ClaimReview,127079,2020-07-16,https://www.newtral.es/el-bloque-de-izquierda-no-lleva-40-anos-de-victorias-electorales-en-euskadi-como-asegura-la-lider-de-podemos/20200716/
"[Sobre la contabilización de los fallecidos por coronavirus] ""Lo hemos hecho como nos dice la Organización Mundial de la Salud, con PCR positivos""",2020-07-02,Claim,Pedro Sánchez,Presidente del Gobierno,Organization,PSOE,La OMS no ha fijado que el criterio para contabilizar a los fallecidos por COVID-19 sea con positivo en PCR como dice Pedro Sánchez,"Desde la Organización Mundial de la Salud trasladan que su definición de fallecido por COVID-19 incluye tanto a los casos confirmados como a los “probables”
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,126431,2020-07-14,https://www.newtral.es/factcheck-pedro-sanchez-fallecidos-coronavirus-oms-echo/20200714/
"""Según una encuesta EDADES que hacía el Ministerio de Sanidad, uno de cada cuatro jugadores de juegos de azar y de apuestas desarrolla lo que se podría llamar un trastorno del juego""",2020-06-29,Claim,Alberto Garzón,Ministro de Consumo,Organization,Unidas Podemos,Alberto Garzón da datos desactualizados sobre los jugadores de azar que desarrollan “trastorno del juego”,"El ministro de Consumo asegura que esta patología afecta a uno de cada cuatro jugadores, pero recurre a una edición pasada de un estudio del Ministerio de Sanidad. Una declaración que es ENGAÑOSA. La versión más reciente hace un “nuevo análisis” que reduce drásticamente la cifra. 
",Rating,Engañoso,#ff8433,98763,98754,98826,ClaimReview,124476,2020-07-10,https://www.newtral.es/factcheck-alberto-garzon-apuestas-echo-juegos-azar/20200710/
"""En Portugal ha habido 700 muertos (...) Y en Japón, al lado de China, apenas 300 fallecidos""",2020-07-06,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,COVID-19: Los datos equivocados de Pablo Casado sobre los fallecidos en otros países,"En Portugal hay 1.629 muertos, en Japón 980 y en Grecia, 193. Así lo recogen los datos mundiales que ofrece la OMS (a 8 de julio).
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,123832,2020-07-10,https://www.newtral.es/factcheck-casado-covid-19-datos-equivocados-fallecidos-echo/20200710/
"""Encabezo la lista más votada""",2020-07-05,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,Isabel Díaz Ayuso: “Encabezo la lista más votada”,"La afirmación es FALSA. El PSOE fue el partido que consiguió más apoyo en las elecciones autonómicas del 26 de mayo de 2019, aunque quedó lejos de la mayoría absoluta.
",Rating,Falso,#f54242,98757,98750,98789,ClaimReview,123837,2020-07-07,https://www.newtral.es/factcheck-isabel-diaz-ayuso-encabezo-lista-mas-votada/20200708/
"""En Francia hacen 700.000 tests [de COVID-19] a la semana""",2020-06-30,Claim,Antonio González Terol,Diputado,Organization,Partido Popular,"Antonio González Terol: ""En Francia hacen 700.000 tests [de COVID-19] a la semana""","Es FALSO. Los 700.000 tests por semana fueron una promesa del gobierno francés, pero nunca se ha llegado a alcanzar esa cantidad.
",Rating,Falso,#f54242,98757,98750,98777,ClaimReview,122165,2020-07-06,https://www.newtral.es/factcheck-gonzalez-terol-francia-tests-covid-19/20200707/
El Gobierno de Moreno Bonilla ha privatizado 15 especialidades de hospitales públicos como el de Jerez,2020-06-30,Claim,Isabel Franco,Diputada,Organization,Unidas Podemos,"Isabel Franco: ""El Gobierno de Moreno Bonilla ha privatizado 15 especialidades de hospitales públicos como el de Jerez""","La afirmación es FALSA. El último contrato del concierto público-privado en Cádiz es del año 2017, con el gobierno socialista de Susana Díaz, y está vigente hasta 2021. ACTUALIZADO A LAS 17:30 DEL 03/07/2020
",Rating,Falso,#f54242,98763,98750,98825,ClaimReview,122906,2020-07-02,https://www.newtral.es/factcheck-isabel-franco-moreno-privatiza-hospitales-publicos-jerez/20200703/
"""Eurostat desvela que el desempleo aumentó aquí diez veces más que la media europea""",2020-06-24,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"Pablo Casado: ""Eurostat desvela que el desempleo aumentó aquí diez veces más que la media europea""","La afirmación es ENGAÑOSA. El líder del PP hace referencia a unas cifras que no miden las destrucción de empleo y que comparan trimestres diferentes
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,121674,2020-06-30,https://www.newtral.es/factcheck-pablo-casado-eurostat-desempleo-media-europea/20200701/
"""Vox denomina a este Gobierno como ilegal""",,Claim,Carmen Calvo,"Vicepresidenta primera y ministra de la Presidencia, Relaciones con las Cortes y Memoria Democrática",Organization,PSOE,"Carmen Calvo: ""Vox denomina a este Gobierno como ilegal""","Esta afirmación es FALSA. Los dirigentes de Vox califican al Gobierno de “ilegítimo”, no de “ilegal”
",Rating,Falso,#f54242,98761,98750,98795,ClaimReview,121220,2020-06-25,https://www.newtral.es/factcheck-carmen-calvo-vox-gobierno-ilegal/20200626/
"""Dígame algo, señor Iglesias, que haya hecho durante esta pandemia (…) sabemos que ha colocado a 96 personas a dedo""",2020-06-10,Claim,Teodoro García Egea,Secretario general del PP,Organization,Partido Popular,"Teodoro García Egea: “Dígame algo, señor Iglesias, que haya hecho durante esta pandemia (...) sabemos que ha colocado a 96 personas a dedo”","La afirmación es FALSA. El secretario general del PP hace referencia a un dato que aparece en diario El Mundo, en el que se hace un repaso de los altos cargos designados por el Gobierno desde 2018
",Rating,Falso,#f54242,98757,98750,98854,ClaimReview,120249,2020-06-23,https://www.newtral.es/teodoro-garcia-egea-colocados-a-dedo-iglesias/20200624/
"""Usted (a Isabel Celaá) propone suprimir la educación especial cuando más falta hace a las familias""",2020-06-17,Claim,Edmundo Bal,Portavoz adjunto de Ciudadanos,Organization,Ciudadanos,"Edmundo Bal: ""Usted (a Isabel Celaá) propone suprimir la educación especial cuando más falta hace a las familias""","La afirmación es FALSA. El Proyecto de Ley Orgánica de modificación de la LOE (la denominada LOMLOE) no establece que se suprima la educación especial 
",Rating,Falso,#f54242,98755,98750,98853,ClaimReview,119923,2020-06-22,https://www.newtral.es/factcheck-edmundo-bal-supresion-educacion-especial/20200623/
"""Hoy tenemos el número de empresas en su nivel más bajo de todo el siglo""",2020-06-17,Claim,Iván Espinosa de los Monteros,Portavoz de Vox en el Congreso,Organization,Vox,"Iván Espinosa de los Monteros: ""Hoy tenemos el número de empresas en su nivel más bajo de todo el siglo""","La afirmación es FALSA. En abril el número de empresas inscritas en la Seguridad Social cayó a 1.233.187, pero no es la cifra más baja del siglo: en 2014 había menos. ACTUALIZADO EL 22/06/2020
",Rating,Falso,#f54242,98768,98750,98837,ClaimReview,119334,2020-06-18,https://www.newtral.es/espinosa-monteros-empresas/20200619/
"""Alemania nos veta recomendando no viajar a España""",2020-06-10,Claim,Patricia Rueda,Diputada,Organization,Vox,"Patricia Rueda: ""Alemania nos veta recomendando no viajar a España""","La afirmación es FALSA. La actual advertencia del Gobierno Alemán de no viajar a España se debe a que las fronteras permanecen cerradas y sigue activo el estado de alarma. No se trata de ningún veto en particular, podrán viajar a partir del 21 de junio. De hecho, ya se han organizado traslados a Islas Baleares
",Rating,Falso,#f54242,98768,98750,98814,ClaimReview,118334,2020-06-16,https://www.newtral.es/fact-check-patricia-rueda-veto-alemania-turismo/20200617/
[España tiene] la peor cifra de muertos por habitante del mundo,2020-06-10,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"Pablo Casado: ""[España tiene] la peor cifra de muertos por habitante del mundo""","La afirmación es FALSA. Bélgica ya había sobrepasado las tasas de muertes por coronavirus de España el 17 de abril y desde el jueves 4 de junio, Reino Unido también se encuentra por encima en esta estadística
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,117472,2020-06-12,https://www.newtral.es/pablo-casado-muertos-habitante-coronavirus/20200613/
Usted [Pablo Iglesias] asumió el mando único de las residencias de mayores,,Claim,Teodoro García Egea,Secretario general del PP,Organization,Partido Popular,Teodoro García Egea: «Usted [Pablo Iglesias] asumió el mando único de las residencias de mayores»,"La afirmación es FALSA. La vicepresidencia de Derechos Sociales y Agenda 2030 que dirige Pablo Iglesias nunca ha formado parte del “mando único” decretado por el estado de alarma.
",Rating,Falso,#f54242,98757,98750,98854,ClaimReview,117712,2020-06-11,https://www.newtral.es/fact-check-garcia-egea-iglesias-mando-unico-residencias/20200612/
"""En nuestro país un 21,5% de la población sufre pobreza severa""",2020-06-03,Claim,Adriana Lastra,Portavoz del PSOE en el Congreso,Organization,PSOE,"Adriana Lastra: ""En nuestro país un 21,5% de la población sufre pobreza severa""","La afirmación es FALSA. Según el último informe de la Red Europea de Lucha contra la Pobreza y la Exclusión Social, las personas que se encuentran en esta situación suponen el 5,7% 
",Rating,Falso,#f54242,98761,98750,98834,ClaimReview,117405,2020-06-10,https://www.newtral.es/fact-check-adriana-lastra-pobreza-severa/20200611/
Este Gobierno ha garantizado ya a seis millones de personas la cobertura a través de los ERTEs,2020-05-08,Claim,Pablo Iglesias,Vicepresidente segundo y ministro de Derechos Sociales y Agenda 2030,Organization,Unidas Podemos,Pablo Iglesias: «Este Gobierno ha garantizado ya a seis millones de personas la cobertura a través de los ERTEs»,"La afirmación es FALSA. Las prestaciones por ERTE suponen 3,7 millones de los 5,2 millones de prestaciones otorgadas desde el inicio de la crisis sanitaria, según datos del Ministerio de Trabajo
",Rating,Falso,#f54242,98763,98750,98858,ClaimReview,117302,2020-06-09,https://www.newtral.es/pablo-iglesias-este-gobierno-ha-garantizado-ya-a-seis-millones-de-personas-la-cobertura-a-traves-de-los-ertes/20200610/
"""Hoy tenemos 520 camas más que cuando llegamos al Gobierno""",2020-05-07,Claim,Alberto Núñez Feijóo,Presidente de Galicia,Organization,Partido Popular,Alberto Núñez Feijóo: «Hoy tenemos 520 camas más que cuando llegamos al Gobierno»,"La afirmación es FALSA. En los últimos 10 años se han perdido 449 camas hospitalarias en el sector público de Galicia
",Rating,Falso,#f54242,98757,98750,98779,ClaimReview,116896,2020-06-09,https://www.newtral.es/factcheck-alberto-nunez-feijoo-camas-galicia/20200610/
"""Las manifestaciones del 8-M en Alemania se suspendieron""",2020-06-03,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,"Pablo Casado: ""Las manifestaciones del 8-M en Alemania se suspendieron""","Es FALSO. Las manifestaciones por el Día Internacional de la Mujer no se suspendieron y, de hecho, se celebraron en varias ciudades alemanas |  (*) Actualizado 09/06/2020
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,116179,2020-06-07,https://www.newtral.es/fact-check-pablo-casado-manifestaciones-8m-alemania/20200608/
"""No apoyaron [el PP] la prolongación de los ERTEs hasta el 30 de junio y ahora nos están pidiendo que los hagamos hasta el 30 de diciembre""",2020-06-03,Claim,Reyes Maroto,Ministra de Industria. Comercio y Turismo,Organization,PSOE,"Reyes Maroto: ""No apoyaron [el PP] la prolongación de los ERTEs hasta el 30 de junio y ahora nos están pidiendo que lo hagamos hasta el 30 de diciembre""","Es FALSO. La prórroga de los ERTEs hasta final de junio salió adelante con la aprobación del Real Decreto-ley 18/2020, de 12 de mayo. El PP votó a favor del mismo y no hubo ningún voto negativo
",Rating,Falso,#f54242,98761,98750,98810,ClaimReview,116283,2020-06-04,https://www.newtral.es/factcheck-reyes-maroto-apoyo-prorroga-erte-pp/20200605/
«[Sánchez] restringe la renta mínima a 850.000 familias (700.000 ya la perciben)»,2020-05-25,Claim,Pablo Casado,Presidente del PP,Organization,Partido Popular,Pablo Casado: «[Sánchez] restringe la renta mínima a 850.000 familias (700.000 ya la perciben)»,"La afirmación es ENGAÑOSA. Aunque el Gobierno estima que la ayuda beneficiará a 850.000 hogares, hasta 2018 solo la recibían 293.302 familias, no 700.000. El líder del PP compara hogares con beneficiarios finales de la ayuda 
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,115454,2020-06-04,https://www.newtral.es/pablo-casado-sanchez-restringe-la-renta-minima-a-850-000-familias-700-000-ya-la-perciben/20200604/
"""El Banco de España decía que los salarios habían caído con la gestión de la anterior crisis un 15%""",,Claim,Oskar Matute ,Diputado,Organization,EH Bildu,"Oskar Matute: ""El Banco de España decía que los salarios habían caído con la gestión de la anterior crisis un 15%""","Es FALSO. Los informes del BdE no señalan ese comportamiento de los salarios. Existen datos sobre la caída de renta por hogar en ese periodo, pero es una magnitud diferente.
",Rating,Falso,#f54242,98766,98750,98799,ClaimReview,115536,2020-06-02,https://www.newtral.es/factcheck-oskar-matute-banco-espana-salarios/20200603/
